player_id,player_name,format,matches,innings,balls,runs,maidens,wickets,avg,eco,sr,bbi,bbm,4w,5w,10w
35250,Mohammad Ali,ODI,1,1,60,53,0,1,53.0,5.3,60.0,1/53,1/53,0,0,0
35250,Mohammad Ali,T20,3,3,42,86,0,1,86.0,12.29,42.0,1/34,1/34,0,0,0
35250,Mohammad Ali,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
19627,Khurram Shahzad,Test,6,9,906,600,20,20,30.0,3.97,45.3,6/90,7/130,0,1,0
19627,Khurram Shahzad,ODI,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
19627,Khurram Shahzad,T20,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
19627,Khurram Shahzad,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
1450089,Kashif Ali,Test,1,2,60,39,2,2,19.5,3.9,30.0,1/16,2/39,0,0,0
1450089,Kashif Ali,ODI,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
1450089,Kashif Ali,T20,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
1450089,Kashif Ali,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
14561,Haris Rauf,Test,1,1,78,78,1,1,78.0,6.0,78.0,1/78,1/78,0,0,0
14561,Haris Rauf,ODI,50,50,2438,2384,16,88,27.09,5.87,27.7,5/18,5/18,4,2,0
14561,Haris Rauf,T20,89,87,1899,2641,2,124,21.3,8.34,15.31,4/17,4/17,5,0,0
14561,Haris Rauf,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
14247,Naseem Shah,Test,20,33,3411,2108,85,60,35.13,3.71,56.85,5/31,6/85,2,1,0
14247,Naseem Shah,ODI,30,29,1490,1363,4,55,24.78,5.49,27.09,5/33,5/33,0,2,0
14247,Naseem Shah,T20,30,29,649,867,0,25,34.68,8.02,25.96,3/21,3/21,0,0,0
14247,Naseem Shah,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
11320,Hasan Ali,Test,24,46,4295,2185,164,80,27.31,3.05,53.69,5/27,10/114,2,6,1
11320,Hasan Ali,ODI,68,66,3286,3179,18,102,31.17,5.8,32.22,5/34,5/34,2,4,0
11320,Hasan Ali,T20,57,56,1155,1678,5,72,23.31,8.72,16.04,5/30,5/30,1,1,0
11320,Hasan Ali,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15034,Abbas Afridi,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15034,Abbas Afridi,ODI,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15034,Abbas Afridi,T20,24,23,417,590,1,38,15.53,8.49,10.97,3/17,3/17,0,0,0
15034,Abbas Afridi,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15751,Akif Javed,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15751,Akif Javed,ODI,3,3,168,165,2,7,23.57,5.89,24.0,4/62,4/62,1,0,0
15751,Akif Javed,T20,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15751,Akif Javed,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15040,Mohammad Wasim Jr,Test,2,4,358,231,8,2,115.5,3.87,179.0,1/71,1/111,0,0,0
15040,Mohammad Wasim Jr,ODI,22,22,1070,981,6,36,27.25,5.5,29.72,4/36,4/36,1,0,0
15040,Mohammad Wasim Jr,T20,29,29,553,750,0,36,20.83,8.14,15.36,4/24,4/24,2,0,0
15040,Mohammad Wasim Jr,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
41169,Sufiyan Muqeem,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
41169,Sufiyan Muqeem,ODI,4,4,222,182,2,8,22.75,4.92,27.75,4/52,4/52,1,0,0
41169,Sufiyan Muqeem,T20,18,17,345,362,2,25,14.48,6.3,13.8,5/3,5/3,0,1,0
41169,Sufiyan Muqeem,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
12160,Shaheen Afridi,Test,31,53,6162,3235,206,116,27.89,3.15,53.12,6/51,10/94,12,4,1
12160,Shaheen Afridi,ODI,66,65,3372,3181,28,131,24.28,5.66,25.74,6/35,6/35,8,3,0
12160,Shaheen Afridi,T20,86,85,1846,2393,3,108,22.16,7.78,17.09,4/22,4/22,2,0,0
12160,Shaheen Afridi,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
14248,Mohammad Hasnain,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
14248,Mohammad Hasnain,ODI,15,15,718,755,6,17,44.41,6.31,42.24,5/26,5/26,0,1,0
14248,Mohammad Hasnain,T20,28,27,618,877,0,25,35.08,8.51,24.72,3/37,3/37,0,0,0
14248,Mohammad Hasnain,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
8095,Pat Cummins,Test,71,132,14187,6829,514,309,22.1,2.89,45.91,6/23,10/62,17,14,2
8095,Pat Cummins,ODI,90,90,4683,4116,46,143,28.78,5.27,32.75,5/70,5/70,6,1,0
8095,Pat Cummins,T20,57,57,1254,1556,4,66,23.58,7.44,19.0,3/15,3/15,0,0,0
8095,Pat Cummins,IPL,72,72,1617,2373,2,79,30.04,8.81,20.47,4/34,4/34,1,0,0
7850,Nathan Lyon,Test,139,259,34502,16942,1089,562,30.15,2.95,61.39,8/50,13/154,26,24,5
7850,Nathan Lyon,ODI,29,29,1626,1334,11,29,46.0,4.92,56.07,4/44,4/44,1,0,0
7850,Nathan Lyon,T20,2,2,30,48,0,1,48.0,9.6,30.0,1/33,1/33,0,0,0
7850,Nathan Lyon,IPL,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
7710,Mitchell Starc,Test,100,192,19094,10863,607,402,27.02,3.41,47.5,6/9,11/94,20,16,2
7710,Mitchell Starc,ODI,127,127,6512,5712,55,244,23.41,5.26,26.69,6/28,6/28,12,9,0
7710,Mitchell Starc,T20,65,65,1458,1881,2,79,23.81,7.74,18.46,4/20,4/20,1,0,0
7710,Mitchell Starc,IPL,51,49,1047,1503,1,65,23.12,8.61,16.11,5/35,5/35,2,1,0
8642,Adam Zampa,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
8642,Adam Zampa,ODI,114,114,5926,5495,16,192,28.62,5.56,30.86,5/35,5/35,11,1,0
8642,Adam Zampa,T20,103,102,2243,2745,1,130,21.12,7.34,17.25,5/19,5/19,2,1,0
8642,Adam Zampa,IPL,22,22,467,652,0,31,21.03,8.38,15.06,6/19,6/19,0,1,0
8136,Sean Abbott,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
8136,Sean Abbott,ODI,29,29,1331,1271,9,35,36.31,5.73,38.03,3/23,3/23,0,0,0
8136,Sean Abbott,T20,25,25,487,741,1,30,24.7,9.13,16.23,4/31,4/31,1,0,0
8136,Sean Abbott,IPL,3,3,54,104,0,1,104.0,11.56,54.0,1/47,1/47,0,0,0
6258,Josh Hazlewood,Test,76,143,15423,7144,657,295,24.22,2.78,52.28,6/67,9/79,11,13,0
6258,Josh Hazlewood,ODI,93,92,4840,3856,60,139,27.74,4.78,34.82,6/52,6/52,1,3,0
6258,Josh Hazlewood,T20,55,55,1258,1594,7,73,21.84,7.6,17.23,4/12,4/12,4,0,0
6258,Josh Hazlewood,IPL,39,39,867,1196,1,57,20.98,8.28,15.21,4/25,4/25,2,0,0
11689,Xavier Bartlett,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
11689,Xavier Bartlett,ODI,4,4,187,128,2,12,10.67,4.11,15.58,4/17,4/17,2,0,0
11689,Xavier Bartlett,T20,8,8,166,201,0,13,15.46,7.27,12.77,3/13,3/13,0,0,0
11689,Xavier Bartlett,IPL,4,4,60,96,0,2,48.0,9.6,30.0,1/26,1/26,0,0,0
8631,Scott Boland,Test,14,27,2232,1025,95,62,16.53,2.76,36.0,6/7,10/76,2,2,1
8631,Scott Boland,ODI,14,13,716,725,3,16,45.31,6.08,44.75,3/67,3/67,0,0,0
8631,Scott Boland,T20,3,3,66,90,0,3,30.0,8.18,22.0,3/26,3/26,0,0,0
8631,Scott Boland,IPL,2,2,42,54,0,2,27.0,7.71,21.0,2/31,2/31,0,0,0
15480,Nathan Ellis,Test,0,0,0,0,0,0,0.0,0.0,0.0,-/-,-/-,0,0,0
15480,Nathan Ellis,ODI,15,15,762,690,3,17,40.59,5.43,44.82,2/13,2/13,0,0,0
15480,Nathan Ellis,T20,27,27,590,771,2,41,18.8,7.84,14.39,4/28,4/28,1,0,0
15480,Nathan Ellis,IPL,17,17,378,546,0,19,28.74,8.67,19.89,4/30,4/30,1,0,0
13141,Matthew Kuhnemann,Test,5,9,1026,555,30,25,22.2,3.25,41.04,5/16,9/149,2,2,0
13141,Matthew Kuhnemann,ODI,4,4,228,191,3,6,31.83,5.03,38.0,2/26,2/26,0,0,0
